case,completeTime,event,sunUp
13,2025-06-13 20:27:02,nicolasDetected,0
13,2025-06-13 20:27:13,lampOn,0
13,2025-06-13 20:27:27,doorClosed,0
13,2025-06-13 20:27:35,lampOff,0
14,2025-06-14 20:30:53,sunDown,0
14,2025-06-14 20:31:07,doorOpened,0
14,2025-06-14 20:31:18,presenceOn,0
14,2025-06-14 20:31:28,nicolasDetected,0
14,2025-06-14 20:31:40,lampOff,0
14,2025-06-14 20:31:49,lampOn,0
14,2025-06-14 20:32:01,doorClosed,0
15,2025-06-15 20:38:48,sunDown,0
15,2025-06-15 20:38:57,doorOpened,0
15,2025-06-15 20:39:11,presenceOn,0
15,2025-06-15 20:39:24,nicolasDetected,0
15,2025-06-15 20:39:33,lampOff,0
15,2025-06-15 20:39:43,lampOn,0
16,2025-06-16 20:27:39,sunDown,0
16,2025-06-16 20:27:50,doorOpened,0
16,2025-06-16 20:28:00,presenceOn,0
16,2025-06-16 20:28:12,nicolasDetected,0
16,2025-06-16 20:28:21,lampOn,0
16,2025-06-16 20:28:35,doorClosed,0
17,2025-06-17 20:34:15,sunDown,0
17,2025-06-17 20:34:28,doorOpened,0
17,2025-06-17 20:34:36,presenceOn,0
17,2025-06-17 20:34:48,nicolasDetected,0
18,2025-06-18 20:38:03,sunDown,0
18,2025-06-18 20:38:13,doorOpened,0
18,2025-06-18 20:38:27,presenceOn,0
18,2025-06-18 20:38:40,nicolasDetected,0
18,2025-06-18 20:38:54,doorClosed,0
18,2025-06-18 20:39:05,lampOff,0
18,2025-06-18 20:39:20,lampOn,0
19,2025-06-19 20:21:40,sunDown,0
19,2025-06-19 20:21:49,doorOpened,0
19,2025-06-19 20:21:59,presenceOn,0
19,2025-06-19 20:22:10,nicolasDetected,0
19,2025-06-19 20:22:21,lampOn,0
19,2025-06-19 20:22:29,doorClosed,0
19,2025-06-19 20:22:42,lampOff,0
20,2025-06-20 20:32:59,sunDown,0
20,2025-06-20 20:33:12,doorOpened,0
20,2025-06-20 20:33:27,presenceOn,0
20,2025-06-20 20:33:37,nicolasDetected,0
20,2025-06-20 20:33:45,doorClosed,0
20,2025-06-20 20:33:59,lampOn,0
21,2025-06-21 20:36:38,sunDown,0
21,2025-06-21 20:36:51,doorOpened,0
21,2025-06-21 20:37:01,presenceOn,0
21,2025-06-21 20:37:12,nicolasDetected,0
21,2025-06-21 20:37:27,doorClosed,0
21,2025-06-21 20:37:42,lampOn,0
22,2025-06-22 20:20:32,sunDown,0
22,2025-06-22 20:20:41,doorOpened,0
22,2025-06-22 20:20:50,presenceOn,0
22,2025-06-22 20:20:59,nicolasDetected,0
22,2025-06-22 20:21:07,lampOn,0
22,2025-06-22 20:21:16,lampOff,0
22,2025-06-22 20:21:25,doorClosed,0
23,2025-06-23 20:20:31,sunDown,0
23,2025-06-23 20:20:44,doorOpened,0
23,2025-06-23 20:20:56,presenceOn,0
23,2025-06-23 20:21:07,nicolasDetected,0
24,2025-06-24 20:33:55,sunDown,0
24,2025-06-24 20:34:10,doorOpened,0
24,2025-06-24 20:34:24,presenceOn,0
24,2025-06-24 20:34:32,nicolasDetected,0
24,2025-06-24 20:34:41,doorClosed,0
24,2025-06-24 20:34:50,lampOn,0
24,2025-06-24 20:34:59,lampOff,0
25,2025-06-25 20:35:35,sunDown,0
25,2025-06-25 20:35:49,doorOpened,0
25,2025-06-25 20:35:58,presenceOn,0
25,2025-06-25 20:36:10,nicolasDetected,0
25,2025-06-25 20:36:22,doorClosed,0
25,2025-06-25 20:36:31,lampOn,0
26,2025-06-26 20:28:39,sunDown,0
26,2025-06-26 20:28:47,doorOpened,0
26,2025-06-26 20:28:55,presenceOn,0
26,2025-06-26 20:29:06,nicolasDetected,0
26,2025-06-26 20:29:19,lampOn,0
26,2025-06-26 20:29:30,lampOff,0
26,2025-06-26 20:29:44,doorClosed,0
27,2025-06-27 20:24:48,sunDown,0
27,2025-06-27 20:24:57,doorOpened,0
27,2025-06-27 20:25:05,presenceOn,0
27,2025-06-27 20:25:14,nicolasDetected,0
27,2025-06-27 20:25:29,lampOff,0
27,2025-06-27 20:25:42,lampOn,0
27,2025-06-27 20:25:54,doorClosed,0
28,2025-06-28 20:27:52,sunDown,0
28,2025-06-28 20:28:06,doorOpened,0
28,2025-06-28 20:28:18,presenceOn,0
28,2025-06-28 20:28:30,nicolasDetected,0
28,2025-06-28 20:28:40,lampOn,0
28,2025-06-28 20:28:53,lampOff,0
29,2025-06-29 20:38:24,sunDown,0
29,2025-06-29 20:38:38,doorOpened,0
29,2025-06-29 20:38:47,presenceOn,0
29,2025-06-29 20:39:02,nicolasDetected,0
29,2025-06-29 20:39:13,lampOff,0
29,2025-06-29 20:39:28,doorClosed,0
29,2025-06-29 20:39:40,lampOn,0
30,2025-06-30 20:40:44,sunDown,0
30,2025-06-30 20:40:55,doorOpened,0
30,2025-06-30 20:41:09,presenceOn,0
30,2025-06-30 20:41:17,nicolasDetected,0
30,2025-06-30 20:41:27,doorClosed,0
30,2025-06-30 20:41:39,lampOn,0
31,2025-07-01 20:28:22,sunDown,0
31,2025-07-01 20:28:32,doorOpened,0
31,2025-07-01 20:28:40,presenceOn,0
31,2025-07-01 20:28:51,nicolasDetected,0
31,2025-07-01 20:29:00,doorClosed,0
32,2025-07-02 20:29:48,sunDown,0
32,2025-07-02 20:30:01,doorOpened,0
32,2025-07-02 20:30:11,presenceOn,0
32,2025-07-02 20:30:26,nicolasDetected,0
33,2025-07-03 20:38:27,sunDown,0
33,2025-07-03 20:38:40,doorOpened,0
33,2025-07-03 20:38:48,presenceOn,0
33,2025-07-03 20:38:57,nicolasDetected,0
33,2025-07-03 20:39:07,doorClosed,0
33,2025-07-03 20:39:15,lampOn,0
33,2025-07-03 20:39:29,lampOff,0
34,2025-07-04 20:29:34,sunDown,0
34,2025-07-04 20:29:44,doorOpened,0
34,2025-07-04 20:29:53,presenceOn,0
34,2025-07-04 20:30:07,nicolasDetected,0
34,2025-07-04 20:30:15,lampOn,0
34,2025-07-04 20:30:27,lampOff,0
35,2025-07-05 20:29:49,sunDown,0
35,2025-07-05 20:30:03,doorOpened,0
35,2025-07-05 20:30:11,presenceOn,0
35,2025-07-05 20:30:26,nicolasDetected,0
35,2025-07-05 20:30:37,lampOff,0
35,2025-07-05 20:30:51,lampOn,0
35,2025-07-05 20:31:05,doorClosed,0
36,2025-07-06 20:40:46,sunDown,0
36,2025-07-06 20:40:54,doorOpened,0
36,2025-07-06 20:41:07,presenceOn,0
36,2025-07-06 20:41:22,nicolasDetected,0
36,2025-07-06 20:41:30,lampOn,0
37,2025-07-07 20:30:56,sunDown,0
37,2025-07-07 20:31:09,doorOpened,0
37,2025-07-07 20:31:17,presenceOn,0
37,2025-07-07 20:31:25,nicolasDetected,0
37,2025-07-07 20:31:37,doorClosed,0
38,2025-07-08 20:21:52,sunDown,0
38,2025-07-08 20:22:07,doorOpened,0
38,2025-07-08 20:22:18,presenceOn,0
38,2025-07-08 20:22:26,nicolasDetected,0
38,2025-07-08 20:22:35,doorClosed,0
39,2025-07-09 20:28:43,sunDown,0
39,2025-07-09 20:28:51,doorOpened,0
39,2025-07-09 20:28:59,presenceOn,0
39,2025-07-09 20:29:11,nicolasDetected,0
39,2025-07-09 20:29:25,lampOff,0
39,2025-07-09 20:29:37,doorClosed,0
39,2025-07-09 20:29:47,lampOn,0
40,2025-07-10 20:29:39,sunDown,0
40,2025-07-10 20:29:49,doorOpened,0
40,2025-07-10 20:29:59,presenceOn,0
40,2025-07-10 20:30:14,nicolasDetected,0
40,2025-07-10 20:30:22,lampOn,0
41,2025-07-11 20:33:37,sunDown,0
41,2025-07-11 20:33:49,doorOpened,0
41,2025-07-11 20:33:58,presenceOn,0
41,2025-07-11 20:34:13,nicolasDetected,0
41,2025-07-11 20:34:21,lampOff,0
41,2025-07-11 20:34:29,doorClosed,0
41,2025-07-11 20:34:41,lampOn,0
42,2025-07-12 20:38:55,sunDown,0
42,2025-07-12 20:39:03,doorOpened,0
42,2025-07-12 20:39:14,presenceOn,0
42,2025-07-12 20:39:24,nicolasDetected,0
42,2025-07-12 20:39:33,doorClosed,0
42,2025-07-12 20:39:48,lampOff,0
42,2025-07-12 20:39:58,lampOn,0
43,2025-07-13 20:25:52,sunDown,0
43,2025-07-13 20:26:05,doorOpened,0
43,2025-07-13 20:26:19,presenceOn,0
43,2025-07-13 20:26:29,nicolasDetected,0
43,2025-07-13 20:26:43,lampOn,0
44,2025-07-14 20:34:38,sunDown,0
44,2025-07-14 20:34:48,doorOpened,0
44,2025-07-14 20:34:57,presenceOn,0
44,2025-07-14 20:35:10,nicolasDetected,0
44,2025-07-14 20:35:25,lampOff,0
44,2025-07-14 20:35:36,lampOn,0
44,2025-07-14 20:35:44,doorClosed,0
45,2025-07-15 20:28:13,sunDown,0
45,2025-07-15 20:28:21,doorOpened,0
45,2025-07-15 20:28:29,presenceOn,0
45,2025-07-15 20:28:43,nicolasDetected,0
45,2025-07-15 20:28:56,lampOff,0
45,2025-07-15 20:29:07,lampOn,0
45,2025-07-15 20:29:16,doorClosed,0
46,2025-07-16 20:31:08,sunDown,0
46,2025-07-16 20:31:18,doorOpened,0
46,2025-07-16 20:31:32,presenceOn,0
46,2025-07-16 20:31:44,nicolasDetected,0
46,2025-07-16 20:31:59,lampOn,0
46,2025-07-16 20:32:12,doorClosed,0
47,2025-07-17 20:25:52,sunDown,0
47,2025-07-17 20:26:00,doorOpened,0
47,2025-07-17 20:26:15,presenceOn,0
47,2025-07-17 20:26:29,nicolasDetected,0
47,2025-07-17 20:26:43,doorClosed,0
47,2025-07-17 20:26:51,lampOn,0
48,2025-07-18 20:26:47,sunDown,0
48,2025-07-18 20:27:01,doorOpened,0
48,2025-07-18 20:27:12,presenceOn,0
48,2025-07-18 20:27:27,nicolasDetected,0
48,2025-07-18 20:27:37,doorClosed,0
48,2025-07-18 20:27:49,lampOn,0
49,2025-07-19 20:20:22,sunDown,0
49,2025-07-19 20:20:34,doorOpened,0
49,2025-07-19 20:20:45,presenceOn,0
49,2025-07-19 20:21:00,nicolasDetected,0
49,2025-07-19 20:21:13,lampOn,0
50,2025-07-20 20:33:04,sunDown,0
50,2025-07-20 20:33:18,doorOpened,0
50,2025-07-20 20:33:28,presenceOn,0
50,2025-07-20 20:33:43,nicolasDetected,0
51,2025-07-21 20:32:33,sunDown,0
51,2025-07-21 20:32:44,doorOpened,0
51,2025-07-21 20:32:52,presenceOn,0
51,2025-07-21 20:33:01,nicolasDetected,0
51,2025-07-21 20:33:16,lampOn,0
51,2025-07-21 20:33:26,lampOff,0
52,2025-07-22 20:34:20,sunDown,0
52,2025-07-22 20:34:31,doorOpened,0
52,2025-07-22 20:34:42,presenceOn,0
52,2025-07-22 20:34:56,nicolasDetected,0
52,2025-07-22 20:35:11,lampOn,0
52,2025-07-22 20:35:21,doorClosed,0
53,2025-07-23 20:27:54,sunDown,0
53,2025-07-23 20:28:02,doorOpened,0
53,2025-07-23 20:28:17,presenceOn,0
53,2025-07-23 20:28:32,nicolasDetected,0
53,2025-07-23 20:28:43,doorClosed,0
53,2025-07-23 20:28:55,lampOn,0
54,2025-07-24 20:39:31,sunDown,0
54,2025-07-24 20:39:43,doorOpened,0
54,2025-07-24 20:39:53,presenceOn,0
54,2025-07-24 20:40:01,nicolasDetected,0
54,2025-07-24 20:40:10,lampOn,0
54,2025-07-24 20:40:19,doorClosed,0
55,2025-07-25 20:34:15,sunDown,0
55,2025-07-25 20:34:25,doorOpened,0
55,2025-07-25 20:34:36,presenceOn,0
55,2025-07-25 20:34:50,nicolasDetected,0
55,2025-07-25 20:35:00,lampOn,0
55,2025-07-25 20:35:08,doorClosed,0
56,2025-07-26 20:28:52,sunDown,0
56,2025-07-26 20:29:03,doorOpened,0
56,2025-07-26 20:29:11,presenceOn,0
56,2025-07-26 20:29:19,nicolasDetected,0
56,2025-07-26 20:29:32,lampOff,0
56,2025-07-26 20:29:41,lampOn,0
56,2025-07-26 20:29:53,doorClosed,0
57,2025-07-27 20:28:38,sunDown,0
57,2025-07-27 20:28:52,doorOpened,0
57,2025-07-27 20:29:01,presenceOn,0
57,2025-07-27 20:29:15,nicolasDetected,0
57,2025-07-27 20:29:28,doorClosed,0
57,2025-07-27 20:29:42,lampOff,0
57,2025-07-27 20:29:51,lampOn,0
58,2025-07-28 20:22:57,sunDown,0
58,2025-07-28 20:23:09,doorOpened,0
58,2025-07-28 20:23:17,presenceOn,0
58,2025-07-28 20:23:26,nicolasDetected,0
58,2025-07-28 20:23:39,lampOff,0
58,2025-07-28 20:23:51,doorClosed,0
58,2025-07-28 20:24:00,lampOn,0
59,2025-07-29 20:40:48,sunDown,0
59,2025-07-29 20:40:59,doorOpened,0
59,2025-07-29 20:41:13,presenceOn,0
59,2025-07-29 20:41:23,nicolasDetected,0
59,2025-07-29 20:41:31,lampOff,0
59,2025-07-29 20:41:42,doorClosed,0
59,2025-07-29 20:41:56,lampOn,0
60,2025-07-30 20:21:52,sunDown,0
60,2025-07-30 20:22:02,doorOpened,0
60,2025-07-30 20:22:15,presenceOn,0
60,2025-07-30 20:22:24,nicolasDetected,0
60,2025-07-30 20:22:33,doorClosed,0
60,2025-07-30 20:22:48,lampOn,0
61,2025-07-31 20:35:18,sunDown,0
61,2025-07-31 20:35:30,doorOpened,0
61,2025-07-31 20:35:44,presenceOn,0
61,2025-07-31 20:35:56,nicolasDetected,0
61,2025-07-31 20:36:05,lampOff,0
61,2025-07-31 20:36:20,doorClosed,0
61,2025-07-31 20:36:35,lampOn,0
62,2025-08-01 20:38:36,sunDown,0
62,2025-08-01 20:38:51,doorOpened,0
62,2025-08-01 20:39:04,presenceOn,0
62,2025-08-01 20:39:18,nicolasDetected,0
62,2025-08-01 20:39:32,lampOn,0
62,2025-08-01 20:39:41,doorClosed,0
62,2025-08-01 20:39:56,lampOff,0
63,2025-08-02 20:34:27,sunDown,0
63,2025-08-02 20:34:42,doorOpened,0
63,2025-08-02 20:34:51,presenceOn,0
63,2025-08-02 20:35:04,nicolasDetected,0
63,2025-08-02 20:35:16,lampOff,0
63,2025-08-02 20:35:25,doorClosed,0
63,2025-08-02 20:35:33,lampOn,0
64,2025-08-03 20:32:45,sunDown,0
64,2025-08-03 20:32:55,doorOpened,0
64,2025-08-03 20:33:03,presenceOn,0
64,2025-08-03 20:33:16,nicolasDetected,0
64,2025-08-03 20:33:26,lampOn,0
64,2025-08-03 20:33:38,lampOff,0
65,2025-08-04 20:27:25,sunDown,0
65,2025-08-04 20:27:38,doorOpened,0
65,2025-08-04 20:27:53,presenceOn,0
65,2025-08-04 20:28:06,nicolasDetected,0
65,2025-08-04 20:28:19,lampOn,0
65,2025-08-04 20:28:32,doorClosed,0
65,2025-08-04 20:28:44,lampOff,0
66,2025-08-05 20:38:27,sunDown,0
66,2025-08-05 20:38:41,doorOpened,0
66,2025-08-05 20:38:54,presenceOn,0
66,2025-08-05 20:39:09,nicolasDetected,0
66,2025-08-05 20:39:22,lampOff,0
66,2025-08-05 20:39:36,lampOn,0
67,2025-08-06 20:40:32,sunDown,0
67,2025-08-06 20:40:45,doorOpened,0
67,2025-08-06 20:40:54,presenceOn,0
67,2025-08-06 20:41:02,nicolasDetected,0
67,2025-08-06 20:41:10,doorClosed,0
67,2025-08-06 20:41:18,lampOn,0
68,2025-08-07 20:21:54,sunDown,0
68,2025-08-07 20:22:08,doorOpened,0
68,2025-08-07 20:22:20,presenceOn,0
68,2025-08-07 20:22:30,nicolasDetected,0
68,2025-08-07 20:22:38,doorClosed,0
68,2025-08-07 20:22:46,lampOff,0
68,2025-08-07 20:23:01,lampOn,0
69,2025-08-08 20:40:40,sunDown,0
69,2025-08-08 20:40:52,doorOpened,0
69,2025-08-08 20:41:05,presenceOn,0
69,2025-08-08 20:41:14,nicolasDetected,0
69,2025-08-08 20:41:25,lampOff,0
69,2025-08-08 20:41:35,lampOn,0
69,2025-08-08 20:41:44,doorClosed,0
70,2025-08-09 20:27:06,sunDown,0
70,2025-08-09 20:27:15,doorOpened,0
70,2025-08-09 20:27:27,presenceOn,0
70,2025-08-09 20:27:36,nicolasDetected,0
70,2025-08-09 20:27:45,doorClosed,0
71,2025-08-10 20:27:21,sunDown,0
71,2025-08-10 20:27:32,doorOpened,0
71,2025-08-10 20:27:47,presenceOn,0
71,2025-08-10 20:28:02,nicolasDetected,0
71,2025-08-10 20:28:17,lampOn,0
71,2025-08-10 20:28:29,lampOff,0
72,2025-08-11 20:29:26,sunDown,0
72,2025-08-11 20:29:39,doorOpened,0
72,2025-08-11 20:29:54,presenceOn,0
72,2025-08-11 20:30:03,nicolasDetected,0
73,2025-08-12 20:30:40,sunDown,0
73,2025-08-12 20:30:51,doorOpened,0
73,2025-08-12 20:30:59,presenceOn,0
73,2025-08-12 20:31:11,nicolasDetected,0
73,2025-08-12 20:31:23,lampOn,0
74,2025-08-13 20:20:19,sunDown,0
74,2025-08-13 20:20:30,doorOpened,0
74,2025-08-13 20:20:40,presenceOn,0
74,2025-08-13 20:20:50,nicolasDetected,0
74,2025-08-13 20:21:03,lampOn,0
75,2025-08-14 20:30:29,sunDown,0
75,2025-08-14 20:30:37,doorOpened,0
75,2025-08-14 20:30:49,presenceOn,0
75,2025-08-14 20:31:04,nicolasDetected,0
75,2025-08-14 20:31:13,lampOff,0
75,2025-08-14 20:31:25,doorClosed,0
75,2025-08-14 20:31:37,lampOn,0
76,2025-08-15 20:27:42,sunDown,0
76,2025-08-15 20:27:54,doorOpened,0
76,2025-08-15 20:28:02,presenceOn,0
76,2025-08-15 20:28:14,nicolasDetected,0
76,2025-08-15 20:28:24,doorClosed,0
76,2025-08-15 20:28:38,lampOff,0
76,2025-08-15 20:28:48,lampOn,0
77,2025-08-16 20:30:44,sunDown,0
77,2025-08-16 20:30:58,doorOpened,0
77,2025-08-16 20:31:10,presenceOn,0
77,2025-08-16 20:31:18,nicolasDetected,0
77,2025-08-16 20:31:32,doorClosed,0
77,2025-08-16 20:31:45,lampOn,0
78,2025-08-17 20:39:28,sunDown,0
78,2025-08-17 20:39:41,doorOpened,0
78,2025-08-17 20:39:54,presenceOn,0
78,2025-08-17 20:40:07,nicolasDetected,0
78,2025-08-17 20:40:15,doorClosed,0
78,2025-08-17 20:40:28,lampOff,0
78,2025-08-17 20:40:38,lampOn,0
79,2025-08-18 20:33:31,sunDown,0
79,2025-08-18 20:33:45,doorOpened,0
79,2025-08-18 20:33:56,presenceOn,0
79,2025-08-18 20:34:08,nicolasDetected,0
79,2025-08-18 20:34:23,lampOff,0
79,2025-08-18 20:34:37,lampOn,0
80,2025-08-19 20:25:34,sunDown,0
80,2025-08-19 20:25:47,doorOpened,0
80,2025-08-19 20:26:01,presenceOn,0
80,2025-08-19 20:26:10,nicolasDetected,0
80,2025-08-19 20:26:24,doorClosed,0
80,2025-08-19 20:26:33,lampOn,0
80,2025-08-19 20:26:43,lampOff,0
81,2025-08-20 20:22:43,sunDown,0
81,2025-08-20 20:22:53,doorOpened,0
81,2025-08-20 20:23:01,presenceOn,0
81,2025-08-20 20:23:10,nicolasDetected,0
81,2025-08-20 20:23:19,lampOn,0
81,2025-08-20 20:23:33,lampOff,0
82,2025-08-21 20:35:17,sunDown,0
82,2025-08-21 20:35:26,doorOpened,0
82,2025-08-21 20:35:41,presenceOn,0
82,2025-08-21 20:35:54,nicolasDetected,0
82,2025-08-21 20:36:05,lampOn,0
82,2025-08-21 20:36:13,doorClosed,0
83,2025-08-22 20:26:04,sunDown,0
83,2025-08-22 20:26:19,doorOpened,0
83,2025-08-22 20:26:32,presenceOn,0
83,2025-08-22 20:26:40,nicolasDetected,0
83,2025-08-22 20:26:51,lampOn,0
84,2025-08-23 20:25:56,sunDown,0
84,2025-08-23 20:26:08,doorOpened,0
84,2025-08-23 20:26:20,presenceOn,0
84,2025-08-23 20:26:34,nicolasDetected,0
84,2025-08-23 20:26:44,doorClosed,0
84,2025-08-23 20:26:58,lampOn,0
85,2025-08-24 20:39:15,sunDown,0
85,2025-08-24 20:39:30,doorOpened,0
85,2025-08-24 20:39:42,presenceOn,0
85,2025-08-24 20:39:54,nicolasDetected,0
85,2025-08-24 20:40:09,doorClosed,0
86,2025-08-25 20:23:40,sunDown,0
86,2025-08-25 20:23:52,doorOpened,0
86,2025-08-25 20:24:05,presenceOn,0
86,2025-08-25 20:24:19,nicolasDetected,0
86,2025-08-25 20:24:31,doorClosed,0
86,2025-08-25 20:24:40,lampOff,0
86,2025-08-25 20:24:50,lampOn,0
87,2025-08-26 20:33:55,sunDown,0
87,2025-08-26 20:34:03,doorOpened,0
87,2025-08-26 20:34:14,presenceOn,0
87,2025-08-26 20:34:24,nicolasDetected,0
87,2025-08-26 20:34:36,lampOff,0
87,2025-08-26 20:34:50,lampOn,0
87,2025-08-26 20:35:03,doorClosed,0
88,2025-08-27 20:33:53,sunDown,0
88,2025-08-27 20:34:07,doorOpened,0
88,2025-08-27 20:34:21,presenceOn,0
88,2025-08-27 20:34:33,nicolasDetected,0
89,2025-08-28 20:23:59,sunDown,0
89,2025-08-28 20:24:12,doorOpened,0
89,2025-08-28 20:24:21,presenceOn,0
89,2025-08-28 20:24:32,nicolasDetected,0
89,2025-08-28 20:24:42,lampOn,0
89,2025-08-28 20:24:50,doorClosed,0
90,2025-08-29 20:32:55,sunDown,0
90,2025-08-29 20:33:03,doorOpened,0
90,2025-08-29 20:33:16,presenceOn,0
90,2025-08-29 20:33:26,nicolasDetected,0
90,2025-08-29 20:33:38,lampOff,0
90,2025-08-29 20:33:46,lampOn,0
91,2025-08-30 20:29:53,sunDown,0
91,2025-08-30 20:30:02,doorOpened,0
91,2025-08-30 20:30:15,presenceOn,0
91,2025-08-30 20:30:23,nicolasDetected,0
91,2025-08-30 20:30:35,lampOn,0
91,2025-08-30 20:30:46,lampOff,0
91,2025-08-30 20:30:56,doorClosed,0
92,2025-08-31 20:28:26,sunDown,0
92,2025-08-31 20:28:34,doorOpened,0
92,2025-08-31 20:28:43,presenceOn,0
92,2025-08-31 20:28:54,nicolasDetected,0
92,2025-08-31 20:29:05,lampOn,0
92,2025-08-31 20:29:17,doorClosed,0
93,2025-09-01 20:32:43,sunDown,0
93,2025-09-01 20:32:54,doorOpened,0
93,2025-09-01 20:33:04,presenceOn,0
93,2025-09-01 20:33:19,nicolasDetected,0
93,2025-09-01 20:33:33,lampOn,0
93,2025-09-01 20:33:41,lampOff,0
94,2025-09-02 20:22:57,sunDown,0
94,2025-09-02 20:23:07,doorOpened,0
94,2025-09-02 20:23:19,presenceOn,0
94,2025-09-02 20:23:31,nicolasDetected,0
94,2025-09-02 20:23:45,doorClosed,0
94,2025-09-02 20:23:57,lampOff,0
94,2025-09-02 20:24:06,lampOn,0
95,2025-09-03 20:27:30,sunDown,0
95,2025-09-03 20:27:45,doorOpened,0
95,2025-09-03 20:27:56,presenceOn,0
95,2025-09-03 20:28:11,nicolasDetected,0
95,2025-09-03 20:28:22,lampOn,0
95,2025-09-03 20:28:34,doorClosed,0
96,2025-09-04 20:21:47,sunDown,0
96,2025-09-04 20:21:57,doorOpened,0
96,2025-09-04 20:22:12,presenceOn,0
96,2025-09-04 20:22:26,nicolasDetected,0
96,2025-09-04 20:22:34,doorClosed,0
97,2025-09-05 20:23:02,sunDown,0
97,2025-09-05 20:23:16,doorOpened,0
97,2025-09-05 20:23:30,presenceOn,0
97,2025-09-05 20:23:39,nicolasDetected,0
98,2025-09-06 20:36:31,sunDown,0
98,2025-09-06 20:36:44,doorOpened,0
98,2025-09-06 20:36:56,presenceOn,0
98,2025-09-06 20:37:04,nicolasDetected,0
98,2025-09-06 20:37:18,lampOff,0
98,2025-09-06 20:37:30,lampOn,0
98,2025-09-06 20:37:43,doorClosed,0
99,2025-09-07 20:35:54,sunDown,0
99,2025-09-07 20:36:04,doorOpened,0
99,2025-09-07 20:36:15,presenceOn,0
99,2025-09-07 20:36:26,nicolasDetected,0
99,2025-09-07 20:36:38,lampOn,0
